ObjectID,Label,Timestamp,x_center,y_center,area
1,employee,1735649311,758,430,Service area
4,customer,1735649311,105,487,Service area
0,customer,1735649311,700,747,Service area
1,customer,1735649311,346,816,Service area
0,employee,1735649311,462,488,Service area
2,customer,1735649311,127,701,Service area
14,customer,1735649312,534,369,Service area
1,employee,1735649312,758,428,Service area
4,customer,1735649312,101,489,Service area
0,customer,1735649312,700,747,Service area
1,customer,1735649312,346,815,Service area
2,customer,1735649312,127,701,Service area
0,employee,1735649312,462,489,Service area
14,customer,1735649312,535,371,Service area
1,employee,1735649312,759,428,Service area
4,customer,1735649312,104,489,Service area
0,customer,1735649312,700,746,Service area
1,customer,1735649312,346,814,Service area
2,customer,1735649312,127,701,Service area
0,employee,1735649312,462,489,Service area
14,customer,1735649312,537,370,Service area
1,employee,1735649312,759,429,Service area
4,customer,1735649312,72,482,Service area
0,customer,1735649312,701,746,Service area
1,customer,1735649312,346,814,Service area
2,customer,1735649312,127,701,Service area
0,employee,1735649312,463,489,Service area
14,customer,1735649312,541,369,Service area
1,employee,1735649312,758,434,Service area
4,customer,1735649312,72,477,Service area
0,customer,1735649312,702,745,Service area
1,customer,1735649312,345,814,Service area
0,employee,1735649312,462,489,Service area
2,customer,1735649312,127,701,Service area
14,customer,1735649312,546,368,Service area
1,employee,1735649312,758,434,Service area
4,customer,1735649312,71,479,Service area
15,customer,1735649312,125,395,Service area
0,customer,1735649313,702,745,Service area
1,customer,1735649313,345,813,Service area
0,employee,1735649313,462,490,Service area
2,customer,1735649313,127,701,Service area
16,customer,1735649313,550,367,Service area
1,employee,1735649313,759,434,Service area
15,customer,1735649313,120,397,Service area
4,customer,1735649313,70,480,Service area
0,customer,1735649313,703,745,Service area
1,customer,1735649313,345,813,Service area
0,employee,1735649313,462,490,Service area
2,customer,1735649313,127,701,Service area
16,customer,1735649313,555,368,Service area
1,employee,1735649313,758,433,Service area
4,customer,1735649313,69,479,Service area
0,customer,1735649313,705,745,Service area
1,customer,1735649313,345,812,Service area
0,employee,1735649313,462,489,Service area
2,customer,1735649313,127,701,Service area
16,customer,1735649313,558,368,Service area
1,employee,1735649313,758,434,Service area
4,customer,1735649313,68,477,Service area
0,customer,1735649313,707,745,Service area
1,customer,1735649313,345,810,Service area
16,customer,1735649313,562,369,Service area
0,employee,1735649313,462,489,Service area
2,customer,1735649313,127,701,Service area
1,employee,1735649313,759,432,Service area
4,customer,1735649313,69,477,Service area
0,customer,1735649313,715,743,Service area
1,customer,1735649313,344,809,Service area
0,employee,1735649313,460,490,Service area
16,customer,1735649314,567,370,Service area
2,customer,1735649314,127,701,Service area
1,employee,1735649314,760,435,Service area
4,customer,1735649314,69,476,Service area
0,customer,1735649314,719,743,Service area
0,employee,1735649314,458,490,Service area
1,customer,1735649314,344,809,Service area
2,customer,1735649314,127,702,Service area
16,customer,1735649314,569,371,Service area
1,employee,1735649314,760,434,Service area
4,customer,1735649314,70,476,Service area
0,customer,1735649314,726,742,Service area
1,customer,1735649314,343,808,Service area
0,employee,1735649314,457,489,Service area
1,employee,1735649314,761,436,Service area
2,customer,1735649314,127,701,Service area
16,customer,1735649314,575,371,Service area
4,customer,1735649314,71,476,Service area
0,customer,1735649314,728,742,Service area
1,customer,1735649314,343,807,Service area
16,customer,1735649314,583,372,Service area
0,employee,1735649314,456,489,Service area
1,employee,1735649314,760,435,Service area
2,customer,1735649314,127,702,Service area
4,customer,1735649314,70,475,Service area
17,customer,1735649314,71,388,Service area
0,customer,1735649314,732,741,Service area
1,customer,1735649314,342,807,Service area
0,employee,1735649314,455,489,Service area
16,customer,1735649314,592,373,Service area
2,customer,1735649314,127,702,Service area
1,employee,1735649314,762,436,Service area
4,customer,1735649314,73,476,Service area
0,customer,1735649315,730,742,Service area
1,customer,1735649315,341,807,Service area
0,employee,1735649315,453,488,Service area
16,customer,1735649315,599,373,Service area
2,customer,1735649315,127,702,Service area
1,employee,1735649315,762,437,Service area
4,customer,1735649315,75,476,Service area
0,customer,1735649315,730,741,Service area
0,employee,1735649315,452,489,Service area
1,customer,1735649315,339,807,Service area
2,customer,1735649315,126,702,Service area
18,customer,1735649315,603,371,Service area
1,employee,1735649315,763,436,Service area
4,customer,1735649315,75,475,Service area
0,customer,1735649315,728,741,Service area
0,employee,1735649315,451,489,Service area
1,customer,1735649315,337,806,Service area
2,customer,1735649315,125,701,Service area
1,employee,1735649315,763,436,Service area
18,customer,1735649315,607,369,Service area
4,customer,1735649315,73,476,Service area
0,customer,1735649315,733,741,Service area
1,customer,1735649315,338,806,Service area
0,employee,1735649315,451,488,Service area
2,customer,1735649315,126,702,Service area
1,employee,1735649315,763,436,Service area
18,customer,1735649315,611,370,Service area
4,customer,1735649315,70,476,Service area
0,customer,1735649315,732,741,Service area
1,customer,1735649315,339,805,Service area
2,customer,1735649315,126,702,Service area
0,employee,1735649315,452,488,Service area
1,employee,1735649316,763,436,Service area
18,customer,1735649316,615,355,Service area
4,customer,1735649316,71,477,Service area
1,customer,1735649316,339,805,Service area
0,customer,1735649316,734,741,Service area
0,employee,1735649316,458,488,Service area
2,customer,1735649316,127,703,Service area
1,employee,1735649316,762,433,Service area
18,customer,1735649316,620,351,Service area
4,customer,1735649316,67,476,Service area
19,customer,1735649316,25,442,Service area
0,customer,1735649316,724,742,Service area
1,customer,1735649316,338,805,Service area
0,employee,1735649316,459,488,Service area
2,customer,1735649316,127,703,Service area
1,employee,1735649316,761,429,Service area
18,customer,1735649316,632,337,Service area
19,customer,1735649316,53,478,Service area
0,customer,1735649316,726,742,Service area
2,customer,1735649316,126,701,Service area
0,employee,1735649316,462,489,Service area
1,customer,1735649316,337,806,Service area
20,customer,1735649316,637,334,Service area
1,employee,1735649316,761,428,Service area
19,customer,1735649316,52,484,Service area
0,customer,1735649316,727,742,Service area
0,employee,1735649316,462,488,Service area
1,customer,1735649316,336,805,Service area
2,customer,1735649316,128,701,Service area
20,customer,1735649316,646,331,Service area
1,employee,1735649316,760,430,Service area
19,customer,1735649316,53,478,Service area
19,customer,1735649317,18,438,Service area
0,customer,1735649317,729,742,Service area
1,customer,1735649317,336,805,Service area
0,employee,1735649317,461,487,Service area
2,customer,1735649317,127,701,Service area
1,employee,1735649317,760,431,Service area
20,customer,1735649317,651,311,Service area
21,customer,1735649317,49,490,Service area
19,customer,1735649317,17,397,Service area
0,customer,1735649317,726,742,Service area
1,customer,1735649317,336,805,Service area
0,employee,1735649317,461,487,Service area
2,customer,1735649317,126,701,Service area
1,employee,1735649317,758,432,Service area
22,customer,1735649317,692,309,Service area
21,customer,1735649317,49,483,Service area
0,customer,1735649317,727,742,Service area
1,customer,1735649317,335,804,Service area
2,customer,1735649317,128,701,Service area
0,employee,1735649317,461,487,Service area
22,customer,1735649317,702,308,Service area
1,employee,1735649317,756,433,Service area
21,customer,1735649317,51,477,Service area
0,customer,1735649317,727,743,Service area
1,customer,1735649317,335,804,Service area
0,employee,1735649317,461,487,Service area
2,customer,1735649317,129,701,Service area
22,customer,1735649317,712,314,Service area
1,employee,1735649317,754,435,Service area
21,customer,1735649317,51,480,Service area
0,customer,1735649317,727,742,Service area
1,customer,1735649317,335,804,Service area
2,customer,1735649318,129,701,Service area
0,employee,1735649318,461,486,Service area
1,employee,1735649318,752,433,Service area
22,customer,1735649318,718,313,Service area
21,customer,1735649318,52,476,Service area
21,customer,1735649318,50,500,Service area
0,customer,1735649318,728,743,Service area
1,customer,1735649318,335,801,Service area
4,employee,1735649318,723,310,Service area
2,customer,1735649318,129,701,Service area
1,employee,1735649318,752,436,Service area
0,employee,1735649318,437,487,Service area
21,customer,1735649318,50,523,Service area
0,customer,1735649318,727,743,Service area
1,customer,1735649318,336,802,Service area
4,employee,1735649318,730,307,Service area
2,customer,1735649318,128,701,Service area
1,employee,1735649318,752,438,Service area
0,employee,1735649318,453,486,Service area
21,customer,1735649318,48,519,Service area
21,customer,1735649318,49,476,Service area
0,customer,1735649318,727,743,Service area
1,customer,1735649318,335,801,Service area
22,customer,1735649318,737,304,Service area
2,customer,1735649318,127,701,Service area
0,employee,1735649318,461,486,Service area
1,employee,1735649318,752,438,Service area
21,customer,1735649318,48,477,Service area
5,employee,1735649318,764,510,Service area
21,customer,1735649318,48,523,Service area
5,customer,1735649318,146,513,Service area
22,customer,1735649318,740,301,Service area
1,customer,1735649319,335,801,Service area
0,customer,1735649319,729,743,Service area
0,employee,1735649319,461,486,Service area
2,customer,1735649319,126,701,Service area
5,employee,1735649319,765,511,Service area
1,employee,1735649319,753,436,Service area
21,customer,1735649319,48,479,Service area
5,customer,1735649319,147,513,Service area
1,customer,1735649319,333,801,Service area
0,customer,1735649319,727,744,Service area
0,employee,1735649319,462,486,Service area
23,customer,1735649319,743,290,Service area
2,customer,1735649319,127,701,Service area
1,employee,1735649319,751,437,Service area
5,employee,1735649319,766,514,Service area
21,customer,1735649319,48,477,Service area
21,customer,1735649319,48,524,Service area
1,customer,1735649319,334,801,Service area
0,customer,1735649319,727,745,Service area
0,employee,1735649319,462,487,Service area
23,customer,1735649319,746,284,Service area
2,customer,1735649319,128,701,Service area
1,employee,1735649319,751,437,Service area
21,customer,1735649319,48,481,Service area
5,customer,1735649319,148,506,Service area
1,customer,1735649319,335,801,Service area
0,employee,1735649319,461,487,Service area
0,customer,1735649319,728,746,Service area
2,customer,1735649319,129,701,Service area
1,employee,1735649319,752,437,Service area
23,customer,1735649319,749,285,Service area
21,customer,1735649319,47,489,Service area
5,customer,1735649319,150,502,Service area
1,customer,1735649320,335,801,Service area
0,employee,1735649320,461,487,Service area
0,customer,1735649320,728,748,Service area
2,customer,1735649320,129,702,Service area
1,employee,1735649320,753,435,Service area
23,customer,1735649320,759,287,Service area
21,customer,1735649320,47,490,Service area
5,customer,1735649320,152,499,Service area
0,customer,1735649320,727,748,Service area
1,customer,1735649320,335,801,Service area
0,employee,1735649320,461,487,Service area
2,customer,1735649320,129,701,Service area
1,employee,1735649320,754,435,Service area
23,customer,1735649320,767,282,Service area
21,customer,1735649320,47,491,Service area
5,customer,1735649320,150,496,Service area
0,customer,1735649320,725,750,Service area
1,customer,1735649320,334,801,Service area
0,employee,1735649320,461,487,Service area
2,customer,1735649320,128,701,Service area
1,employee,1735649320,755,435,Service area
5,customer,1735649320,151,495,Service area
21,customer,1735649320,46,478,Service area
24,customer,1735649320,766,227,Service area
23,customer,1735649320,772,282,Service area
0,customer,1735649320,726,751,Service area
2,customer,1735649320,129,701,Service area
1,customer,1735649320,333,801,Service area
0,employee,1735649320,462,487,Service area
1,employee,1735649320,756,435,Service area
21,customer,1735649320,47,493,Service area
5,customer,1735649320,151,494,Service area
23,customer,1735649321,782,288,Service area
5,employee,1735649321,762,514,Service area
0,customer,1735649321,722,752,Service area
2,customer,1735649321,129,701,Service area
1,customer,1735649321,332,801,Service area
0,employee,1735649321,462,487,Service area
1,employee,1735649321,758,432,Service area
25,customer,1735649321,822,376,Service area
21,customer,1735649321,46,520,Service area
5,customer,1735649321,152,493,Service area
5,employee,1735649321,761,507,Service area
1,customer,1735649321,333,801,Service area
2,customer,1735649321,129,701,Service area
0,customer,1735649321,726,753,Service area
0,employee,1735649321,461,488,Service area
25,customer,1735649321,831,380,Service area
1,employee,1735649321,759,433,Service area
21,customer,1735649321,47,523,Service area
5,employee,1735649321,761,507,Service area
5,customer,1735649321,153,492,Service area
0,customer,1735649321,727,754,Service area
1,customer,1735649321,333,801,Service area
2,customer,1735649321,129,701,Service area
0,employee,1735649321,462,488,Service area
25,customer,1735649321,840,381,Service area
1,employee,1735649321,760,432,Service area
21,customer,1735649321,47,523,Service area
0,customer,1735649321,729,755,Service area
1,customer,1735649321,333,801,Service area
25,customer,1735649321,847,384,Service area
2,customer,1735649321,129,701,Service area
0,employee,1735649321,462,487,Service area
1,employee,1735649322,761,431,Service area
21,customer,1735649322,47,522,Service area
0,customer,1735649322,727,755,Service area
1,customer,1735649322,333,801,Service area
25,customer,1735649322,851,385,Service area
2,customer,1735649322,130,701,Service area
0,employee,1735649322,462,487,Service area
1,employee,1735649322,760,432,Service area
5,customer,1735649322,160,493,Service area
0,customer,1735649322,726,756,Service area
1,customer,1735649322,334,801,Service area
2,customer,1735649322,130,701,Service area
0,employee,1735649322,462,487,Service area
25,customer,1735649322,854,384,Service area
1,employee,1735649322,763,434,Service area
5,customer,1735649322,164,492,Service area
5,employee,1735649322,763,518,Service area
21,customer,1735649322,46,522,Service area
0,customer,1735649322,725,758,Service area
1,customer,1735649322,333,801,Service area
2,customer,1735649322,130,701,Service area
0,employee,1735649322,462,486,Service area
25,customer,1735649322,861,383,Service area
5,employee,1735649322,765,517,Service area
5,customer,1735649322,163,489,Service area
0,customer,1735649322,722,760,Service area
2,customer,1735649322,130,700,Service area
1,customer,1735649322,334,801,Service area
0,employee,1735649322,462,486,Service area
25,customer,1735649322,866,383,Service area
5,employee,1735649322,766,515,Service area
5,customer,1735649323,165,484,Service area
10,customer,1735649323,346,150,Service area
0,customer,1735649323,723,763,Service area
2,customer,1735649323,130,701,Service area
1,customer,1735649323,333,801,Service area
0,employee,1735649323,462,485,Service area
26,customer,1735649323,872,383,Service area
5,employee,1735649323,765,522,Service area
5,customer,1735649323,162,484,Service area
0,customer,1735649323,727,766,Service area
2,customer,1735649323,130,701,Service area
1,customer,1735649323,333,801,Service area
0,employee,1735649323,463,486,Service area
26,customer,1735649323,875,382,Service area
5,customer,1735649323,162,487,Service area
1,employee,1735649323,764,436,Service area
5,employee,1735649323,764,522,Service area
10,customer,1735649323,349,153,Service area
0,customer,1735649323,725,767,Service area
1,customer,1735649323,333,801,Service area
2,customer,1735649323,130,701,Service area
0,employee,1735649323,463,487,Service area
26,customer,1735649323,881,382,Service area
1,employee,1735649323,763,433,Service area
5,customer,1735649323,164,485,Service area
10,customer,1735649323,350,150,Service area
0,customer,1735649323,721,768,Service area
2,customer,1735649323,131,701,Service area
1,customer,1735649323,335,801,Service area
0,employee,1735649323,463,487,Service area
26,customer,1735649324,885,390,Service area
1,employee,1735649324,761,437,Service area
5,customer,1735649324,166,484,Service area
0,customer,1735649324,721,770,Service area
1,customer,1735649324,333,801,Service area
0,employee,1735649324,463,487,Service area
2,customer,1735649324,130,701,Service area
26,customer,1735649324,893,389,Service area
1,employee,1735649324,763,437,Service area
5,customer,1735649324,168,477,Service area
21,customer,1735649324,48,519,Service area
10,customer,1735649324,352,150,Service area
0,customer,1735649324,720,772,Service area
0,employee,1735649324,463,486,Service area
1,customer,1735649324,333,801,Service area
2,customer,1735649324,130,701,Service area
26,customer,1735649324,901,396,Service area
1,employee,1735649324,761,440,Service area
5,customer,1735649324,170,474,Service area
21,customer,1735649324,64,475,Service area
10,customer,1735649324,352,150,Service area
0,customer,1735649324,720,774,Service area
0,employee,1735649324,463,487,Service area
2,customer,1735649324,130,701,Service area
1,customer,1735649324,332,801,Service area
26,customer,1735649324,910,398,Service area
1,employee,1735649324,760,439,Service area
10,customer,1735649324,352,148,Service area
5,customer,1735649324,169,474,Service area
21,customer,1735649324,65,476,Service area
0,customer,1735649324,719,775,Service area
0,employee,1735649324,463,487,Service area
2,customer,1735649325,130,701,Service area
1,customer,1735649325,331,802,Service area
27,customer,1735649325,921,400,Service area
1,employee,1735649325,762,439,Service area
5,customer,1735649325,166,486,Service area
21,customer,1735649325,64,476,Service area
0,customer,1735649325,718,776,Service area
0,employee,1735649325,463,488,Service area
1,customer,1735649325,330,801,Service area
27,customer,1735649325,942,401,Service area
2,customer,1735649325,129,701,Service area
1,employee,1735649325,762,438,Service area
21,customer,1735649325,66,476,Service area
10,customer,1735649325,353,148,Service area
5,customer,1735649325,167,479,Service area
0,customer,1735649325,716,777,Service area
0,employee,1735649325,463,488,Service area
1,customer,1735649325,330,801,Service area
27,customer,1735649325,959,399,Waiting area
2,customer,1735649325,128,701,Service area
1,employee,1735649325,762,440,Service area
5,customer,1735649325,171,485,Service area
10,customer,1735649325,351,147,Service area
21,customer,1735649325,66,476,Service area
0,customer,1735649325,715,778,Service area
28,customer,1735649325,974,398,Waiting area
1,customer,1735649325,329,801,Service area
0,employee,1735649325,463,488,Service area
2,customer,1735649325,129,701,Service area
1,employee,1735649325,761,442,Service area
5,customer,1735649325,173,485,Service area
21,customer,1735649325,66,476,Service area
10,customer,1735649325,352,147,Service area
0,customer,1735649326,715,778,Service area
28,customer,1735649326,980,396,Waiting area
1,customer,1735649326,328,800,Service area
0,employee,1735649326,463,489,Service area
2,customer,1735649326,128,701,Service area
1,employee,1735649326,761,438,Service area
5,customer,1735649326,175,486,Service area
21,customer,1735649326,66,476,Service area
10,customer,1735649326,353,147,Service area
0,customer,1735649326,714,780,Service area
28,customer,1735649326,984,398,Waiting area
1,customer,1735649326,326,800,Service area
0,employee,1735649326,463,489,Service area
2,customer,1735649326,128,701,Service area
1,employee,1735649326,761,448,Service area
21,customer,1735649326,65,477,Service area
5,customer,1735649326,178,487,Service area
10,customer,1735649326,356,147,Service area
0,customer,1735649326,714,780,Service area
28,customer,1735649326,985,400,Waiting area
1,customer,1735649326,322,801,Service area
0,employee,1735649326,463,489,Service area
2,customer,1735649326,128,701,Service area
1,employee,1735649326,761,449,Service area
21,customer,1735649326,66,477,Service area
10,customer,1735649326,357,148,Service area
5,customer,1735649326,205,490,Service area
0,customer,1735649326,713,779,Service area
28,customer,1735649326,987,402,Waiting area
0,employee,1735649326,463,490,Service area
1,customer,1735649326,320,796,Service area
2,customer,1735649326,127,701,Service area
1,employee,1735649327,762,449,Service area
21,customer,1735649327,66,477,Service area
29,customer,1735649327,212,493,Service area
10,customer,1735649327,360,147,Service area
0,customer,1735649327,712,779,Service area
28,customer,1735649327,989,402,Waiting area
0,employee,1735649327,463,490,Service area
1,customer,1735649327,319,795,Service area
2,customer,1735649327,127,702,Service area
1,employee,1735649327,762,444,Service area
21,customer,1735649327,65,477,Service area
29,customer,1735649327,214,493,Service area
10,customer,1735649327,362,149,Service area
0,customer,1735649327,711,779,Service area
28,customer,1735649327,993,402,Waiting area
1,customer,1735649327,317,793,Service area
0,employee,1735649327,463,492,Service area
2,customer,1735649327,128,702,Service area
1,employee,1735649327,763,440,Service area
21,customer,1735649327,64,477,Service area
10,customer,1735649327,365,148,Service area
29,customer,1735649327,217,492,Service area
0,customer,1735649327,711,778,Service area
28,customer,1735649327,999,402,Waiting area
1,customer,1735649327,317,795,Service area
0,employee,1735649327,464,494,Service area
2,customer,1735649327,128,702,Service area
1,employee,1735649327,765,438,Service area
21,customer,1735649327,65,478,Service area
29,customer,1735649327,217,495,Service area
10,customer,1735649327,366,152,Service area
0,customer,1735649327,710,778,Service area
28,customer,1735649327,1006,403,Waiting area
0,employee,1735649328,463,495,Service area
1,customer,1735649328,321,798,Service area
2,customer,1735649328,128,702,Service area
1,employee,1735649328,765,444,Service area
21,customer,1735649328,65,479,Service area
29,customer,1735649328,218,494,Service area
0,customer,1735649328,710,778,Service area
0,employee,1735649328,461,494,Service area
28,customer,1735649328,1016,401,Waiting area
1,customer,1735649328,326,799,Service area
2,customer,1735649328,128,701,Service area
1,employee,1735649328,767,440,Service area
21,customer,1735649328,66,480,Service area
10,customer,1735649328,369,149,Service area
29,customer,1735649328,219,493,Service area
0,customer,1735649328,709,777,Service area
0,employee,1735649328,460,495,Service area
1,customer,1735649328,321,797,Service area
30,customer,1735649328,1030,400,Waiting area
2,customer,1735649328,129,701,Service area
1,employee,1735649328,767,437,Service area
21,customer,1735649328,66,479,Service area
10,customer,1735649328,368,147,Service area
29,customer,1735649328,218,494,Service area
0,customer,1735649328,708,777,Service area
30,customer,1735649328,1042,399,Waiting area
0,employee,1735649328,458,494,Service area
1,customer,1735649328,321,796,Service area
2,customer,1735649328,130,701,Service area
1,employee,1735649328,768,437,Service area
10,customer,1735649328,369,146,Service area
21,customer,1735649328,66,479,Service area
29,customer,1735649328,219,494,Service area
0,customer,1735649329,704,776,Service area
0,employee,1735649329,457,494,Service area
30,customer,1735649329,1052,398,Waiting area
1,customer,1735649329,318,795,Service area
2,customer,1735649329,131,701,Service area
1,employee,1735649329,769,437,Service area
21,customer,1735649329,67,480,Service area
10,customer,1735649329,369,146,Service area
29,customer,1735649329,220,494,Service area
0,customer,1735649329,703,774,Service area
0,employee,1735649329,458,495,Service area
30,customer,1735649329,1062,397,Waiting area
1,customer,1735649329,322,796,Service area
2,customer,1735649329,133,701,Service area
1,employee,1735649329,769,437,Service area
10,customer,1735649329,372,145,Service area
21,customer,1735649329,66,479,Service area
29,customer,1735649329,219,494,Service area
0,customer,1735649329,700,773,Service area
30,customer,1735649329,1073,396,Waiting area
1,customer,1735649329,317,795,Service area
0,employee,1735649329,458,490,Service area
2,customer,1735649329,134,702,Service area
1,employee,1735649329,769,439,Service area
29,customer,1735649329,220,495,Service area
10,customer,1735649329,375,147,Service area
21,customer,1735649329,66,481,Service area
0,customer,1735649329,700,773,Service area
31,customer,1735649329,1083,396,Waiting area
0,employee,1735649329,460,491,Service area
1,customer,1735649329,318,796,Service area
2,customer,1735649329,135,701,Service area
1,employee,1735649330,768,439,Service area
10,customer,1735649330,377,150,Service area
29,customer,1735649330,220,496,Service area
21,customer,1735649330,67,481,Service area
0,customer,1735649330,697,770,Service area
31,customer,1735649330,1091,397,Waiting area
0,employee,1735649330,460,493,Service area
1,customer,1735649330,323,799,Service area
1,employee,1735649330,768,440,Service area
2,customer,1735649330,139,701,Service area
10,customer,1735649330,376,148,Service area
29,customer,1735649330,220,498,Service area
21,customer,1735649330,67,480,Service area
0,customer,1735649330,695,769,Service area
31,customer,1735649330,1097,397,Waiting area
0,employee,1735649330,461,489,Service area
1,customer,1735649330,324,799,Service area
1,employee,1735649330,766,441,Service area
2,customer,1735649330,139,701,Service area
10,customer,1735649330,377,150,Service area
29,customer,1735649330,220,499,Service area
21,customer,1735649330,69,480,Service area
0,customer,1735649330,694,768,Service area
31,customer,1735649330,1103,397,Waiting area
0,employee,1735649330,461,489,Service area
1,customer,1735649330,319,798,Service area
2,customer,1735649330,141,701,Service area
1,employee,1735649330,766,442,Service area
10,customer,1735649330,378,149,Service area
29,customer,1735649330,220,498,Service area
21,customer,1735649330,68,480,Service area
0,customer,1735649330,695,768,Service area
31,customer,1735649330,1107,398,Waiting area
0,employee,1735649331,462,489,Service area
1,customer,1735649331,319,797,Service area
1,employee,1735649331,765,445,Service area
2,customer,1735649331,140,701,Service area
10,customer,1735649331,378,149,Service area
29,customer,1735649331,220,498,Service area
4,customer,1735649331,103,489,Service area
0,customer,1735649331,696,767,Service area
31,customer,1735649331,1111,397,Waiting area
0,employee,1735649331,463,489,Service area
1,customer,1735649331,319,796,Service area
2,customer,1735649331,136,701,Service area
1,employee,1735649331,764,447,Service area
29,customer,1735649331,220,499,Service area
10,customer,1735649331,380,145,Service area
4,customer,1735649331,102,489,Service area
0,customer,1735649331,698,766,Service area
31,customer,1735649331,1113,397,Waiting area
0,employee,1735649331,464,490,Service area
1,employee,1735649331,762,444,Service area
1,customer,1735649331,335,801,Service area
2,customer,1735649331,134,701,Service area
10,customer,1735649331,383,149,Service area
29,customer,1735649331,219,494,Service area
0,customer,1735649331,698,765,Service area
31,customer,1735649331,1118,397,Waiting area
0,employee,1735649331,465,490,Service area
1,employee,1735649331,761,444,Service area
1,customer,1735649331,326,801,Service area
2,customer,1735649331,132,701,Service area
10,customer,1735649331,388,151,Service area
29,customer,1735649331,219,493,Service area
21,customer,1735649331,67,480,Service area
0,customer,1735649332,698,764,Service area
31,customer,1735649332,1125,394,Waiting area
6,employee,1735649332,466,489,Service area
1,customer,1735649332,338,803,Service area
1,employee,1735649332,761,445,Service area
2,customer,1735649332,131,701,Service area
10,customer,1735649332,393,152,Service area
21,customer,1735649332,67,479,Service area
0,customer,1735649332,699,763,Service area
32,customer,1735649332,1135,392,Waiting area
6,employee,1735649332,465,490,Service area
1,customer,1735649332,340,804,Service area
1,employee,1735649332,761,447,Service area
2,customer,1735649332,129,701,Service area
10,customer,1735649332,396,149,Service area
21,customer,1735649332,68,480,Service area
0,customer,1735649332,700,763,Service area
32,customer,1735649332,1143,388,Waiting area
1,customer,1735649332,342,804,Service area
6,employee,1735649332,463,488,Service area
2,customer,1735649332,128,701,Service area
1,employee,1735649332,762,448,Service area
9,customer,1735649332,399,151,Service area
21,customer,1735649332,67,478,Service area
5,customer,1735649332,179,484,Service area
0,customer,1735649332,700,762,Service area
1,customer,1735649332,344,805,Service area
32,customer,1735649332,1152,383,Waiting area
2,customer,1735649332,128,700,Service area
1,employee,1735649332,763,448,Service area
6,employee,1735649332,463,492,Service area
9,customer,1735649332,401,146,Service area
5,customer,1735649332,177,483,Service area
21,customer,1735649332,67,477,Service area
0,customer,1735649333,701,761,Service area
1,customer,1735649333,345,806,Service area
32,customer,1735649333,1159,379,Waiting area
6,employee,1735649333,463,493,Service area
2,customer,1735649333,128,700,Service area
1,employee,1735649333,765,444,Service area
9,customer,1735649333,401,145,Service area
5,customer,1735649333,176,485,Service area
21,customer,1735649333,66,477,Service area
0,customer,1735649333,701,762,Service area
1,customer,1735649333,345,807,Service area
2,customer,1735649333,127,700,Service area
6,employee,1735649333,465,495,Service area
32,customer,1735649333,1165,377,Waiting area
1,employee,1735649333,766,442,Service area
9,customer,1735649333,403,145,Service area
21,customer,1735649333,67,478,Service area
5,customer,1735649333,176,485,Service area
0,customer,1735649333,702,762,Service area
1,customer,1735649333,345,808,Service area
32,customer,1735649333,1168,372,Waiting area
2,customer,1735649333,127,700,Service area
6,employee,1735649333,466,494,Service area
1,employee,1735649333,767,441,Service area
9,customer,1735649333,406,145,Service area
21,customer,1735649333,66,478,Service area
0,customer,1735649333,703,761,Service area
1,customer,1735649333,345,807,Service area
32,customer,1735649333,1171,368,Waiting area
2,customer,1735649333,127,700,Service area
6,employee,1735649333,468,496,Service area
1,employee,1735649333,768,440,Service area
9,customer,1735649333,407,145,Service area
21,customer,1735649334,66,478,Service area
0,customer,1735649334,702,761,Service area
1,customer,1735649334,346,806,Service area
32,customer,1735649334,1176,364,Waiting area
2,customer,1735649334,127,700,Service area
6,employee,1735649334,469,496,Service area
9,customer,1735649334,408,145,Service area
1,employee,1735649334,767,440,Service area
21,customer,1735649334,68,479,Service area
0,customer,1735649334,703,761,Service area
1,customer,1735649334,346,806,Service area
33,customer,1735649334,1181,363,Waiting area
2,customer,1735649334,127,700,Service area
6,employee,1735649334,469,496,Service area
9,customer,1735649334,410,145,Service area
5,employee,1735649334,767,488,Service area
21,customer,1735649334,68,478,Service area
0,customer,1735649334,704,761,Service area
1,customer,1735649334,346,805,Service area
33,customer,1735649334,1194,363,Waiting area
2,customer,1735649334,126,700,Service area
6,employee,1735649334,469,494,Service area
9,customer,1735649334,410,145,Service area
21,customer,1735649334,68,479,Service area
1,employee,1735649334,767,448,Service area
0,customer,1735649334,706,760,Service area
1,customer,1735649334,346,805,Service area
33,customer,1735649334,1201,363,Waiting area
2,customer,1735649334,126,700,Service area
6,employee,1735649334,470,495,Service area
1,employee,1735649334,765,469,Service area
9,customer,1735649334,412,146,Service area
21,customer,1735649335,67,479,Service area
29,customer,1735649335,184,484,Service area
0,customer,1735649335,707,760,Service area
1,customer,1735649335,346,805,Service area
33,customer,1735649335,1203,364,Waiting area
2,customer,1735649335,126,700,Service area
6,employee,1735649335,470,500,Service area
1,employee,1735649335,762,459,Service area
9,customer,1735649335,413,144,Service area
21,customer,1735649335,68,479,Service area
0,customer,1735649335,708,761,Service area
1,customer,1735649335,346,805,Service area
33,customer,1735649335,1203,362,Waiting area
2,customer,1735649335,126,701,Service area
6,employee,1735649335,471,498,Service area
1,employee,1735649335,761,460,Service area
8,customer,1735649335,414,143,Service area
21,customer,1735649335,67,479,Service area
0,customer,1735649335,711,761,Service area
1,customer,1735649335,345,805,Service area
33,customer,1735649335,1206,358,Waiting area
